candidate_id,split,stage,log_parameter,measurement_dimension,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,segment_count,score_partition,rms_nis,sqrt_mean_nis,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,physical_residual_rms,parameter_field,parameter_value_kind,parameter_value,launch_command_signature
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1228,1228,0,0,0,1228,0,5,active_traction,1.94770803774,1.17074782553,1.94770803774,1.17074782553,1.73205080757,1.94770803774,0,false,1.42530244675,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1235,1231,4,0.00323886639676,0.00647773279352,1235,0,5,active_traction,5.10725269921,1.74725094372,4.74756512159,1.71946622342,1.73205080757,5.10725269921,0,false,2.1205913553,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.969051155588,0.952770167123,0.969051155588,0.952770167123,1.73205080757,1.73205080757,0.762999651981,true,1.16088210415,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1226,1226,0,0,0,1226,0,5,active_traction,0.968626277411,0.950023102095,0.968626277411,0.950023102095,1.73205080757,1.73205080757,0.763424530158,true,1.15831900821,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1231,0,0,0,1231,0,5,active_traction,1.0727401261,1.00430122182,1.0727401261,1.00430122182,1.73205080757,1.73205080757,0.659310681468,true,1.22744501431,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1227,1227,0,0,0,1227,0,5,active_traction,1.08056679524,1.00568551922,1.08056679524,1.00568551922,1.73205080757,1.73205080757,0.651484012331,true,1.22685636778,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1208,23,0.0186839967506,0.0373679935012,1231,0,5,active_traction,6.99528326554,1.61169378925,3.1133914291,1.34701184041,1.73205080757,6.99528326554,0,false,1.96101172271,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1089,144,0.116788321168,0.233576642336,1233,0,5,active_traction,37.6728890434,3.62324445865,3.02324678402,1.27566078312,1.73205080757,37.6728890434,0,false,4.41131342517,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,1.59660369262,1.16043749716,1.59660369262,1.16043749716,1.73205080757,1.73205080757,0.135447114951,false,1.41406217881,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1232,1232,0,0,0,1232,0,5,active_traction,1.35017773616,1.11912308003,1.35017773616,1.11912308003,1.73205080757,1.73205080757,0.381873071405,false,1.36650772192,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1217,16,0.0129764801298,0.0259529602595,1233,0,5,active_traction,5.27873620775,1.59965310155,3.56035255591,1.46615278706,1.73205080757,5.27873620775,0,false,1.94685733939,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1189,44,0.0356853203569,0.0713706407137,1233,0,5,active_traction,8.41218378702,1.99428218374,4.97269512609,1.68116164495,1.73205080757,8.41218378702,0,false,2.42374278503,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1228,1228,0,0,0,1228,0,5,active_traction,1.58181610452,1.21697139297,1.58181610452,1.21697139297,1.73205080757,1.73205080757,0.150234703046,false,1.48264596789,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1236,1236,0,0,0,1236,0,5,active_traction,1.57826018875,1.21341600431,1.57826018875,1.21341600431,1.73205080757,1.73205080757,0.153790618816,false,1.48489980388,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,1.72186511093,1.26797905334,1.72186511093,1.26797905334,1.73205080757,1.73205080757,0.0101856966369,false,1.55101344474,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0"
baseline/current_holdover,all,SEC_20_LAUNCH,forward_accel_nis,1,1229,1229,0,0,0,1229,0,5,active_traction,1.72757342761,1.26751207009,1.72757342761,1.26751207009,1.73205080757,1.73205080757,0.00447737996087,false,1.55158070154,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0"
