candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,161.457171612,113.929000024,0.304591626037,0.362601408496,161.457171612,113.929000024,0.304591626037,0.362601408496,1.00596652557,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,187.033358667,163.487861242,0.363839023489,0.389158084993,187.033358667,163.487861242,0.363839023489,0.389158084993,1.10421642689,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,21.9354335763,6.19533409663,0.0708844260937,0.133380264175,21.9354335763,6.19533409663,0.0708844260937,0.133380264175,0.490418959047,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,17.0433455039,3.14082720855,0.0506147139958,0.117904990866,17.0433455039,3.14082720855,0.0506147139958,0.117904990866,0.481733726333,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,29.1900010896,8.72077527668,0.0841682933518,0.15398840802,29.1900010896,8.72077527668,0.0841682933518,0.15398840802,0.524909867315,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,21.7405777427,4.95128682435,0.0635238426534,0.13311078945,21.7405777427,4.95128682435,0.0635238426534,0.13311078945,0.440257261587,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,132.275582217,95.7435081883,0.278885311934,0.327801407823,132.275582217,95.7435081883,0.278885311934,0.327801407823,0.938666544615,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,148.88757261,175.720093207,0.377510620538,0.347494300992,148.88757261,175.720093207,0.377510620538,0.347494300992,1.02468145323,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,59.9593870107,27.4395072382,0.149178630433,0.220519527783,59.9593870107,27.4395072382,0.149178630433,0.220519527783,0.76494685752,5
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,46.3995706728,34.6119165901,0.167612911619,0.194066970869,46.3995706728,34.6119165901,0.167612911619,0.194066970869,0.670654950009,5
