phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,forward_accel_residual_tail,15503,15503,0.0721974572574,1.73205080757,1.73205080757,1.65985335031,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,right_accel_residual_tail,15503,15503,0.020096950572,1.73205080757,1.73205080757,1.711953857,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,yaw_rate_residual_tail,15503,15503,0.6568967844,1.73205080757,1.73205080757,1.07515402317,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,train,SEC_10_STATIC,forward_accel_residual_tail,29869,29869,0.00421998954254,1.73205080757,1.73205080757,1.72783081803,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,train,SEC_10_STATIC,right_accel_residual_tail,29869,29869,0.0209846093688,1.73205080757,1.73205080757,1.7110661982,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,train,SEC_10_STATIC,yaw_rate_residual_tail,29869,29869,0.233756541714,1.73205080757,1.73205080757,1.49829426586,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,train,static,yaw_rate_residual_tail,15501,15501,0.0186478204847,1.73205080757,1.73205080757,1.71340298708,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,forward_accel_residual_tail,15001,15001,1.6001622944e-05,1.73205080757,1.73205080757,1.73203480595,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,right_accel_residual_tail,15001,15001,1.76868830238e-05,1.73205080757,1.73205080757,1.73203312069,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,yaw_rate_residual_tail,15001,15001,0.0159791107103,1.73205080757,1.73205080757,1.71607169686,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,forward_accel_residual_tail,30523,30523,0.0560892942207,1.73205080757,1.73205080757,1.67596151335,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,right_accel_residual_tail,30523,30523,0.0257463704157,1.73205080757,1.73205080757,1.70630443715,true,0,0
stationary_all_splits,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,yaw_rate_residual_tail,30523,30523,0.844721100248,1.73205080757,1.73205080757,0.887329707321,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,static,forward_accel_residual_tail,15503,15503,0.0721974572574,1.73205080757,1.73205080757,1.65985335031,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,static,right_accel_residual_tail,15503,15503,0.020096950572,1.73205080757,1.73205080757,1.711953857,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,static,yaw_rate_residual_tail,15503,15503,0.6568967844,1.73205080757,1.73205080757,1.07515402317,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,train,SEC_10_STATIC,forward_accel_residual_tail,29869,29869,0.00421998954254,1.73205080757,1.73205080757,1.72783081803,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,train,SEC_10_STATIC,right_accel_residual_tail,29869,29869,0.0209846093688,1.73205080757,1.73205080757,1.7110661982,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,train,SEC_10_STATIC,yaw_rate_residual_tail,29869,29869,0.233756541714,1.73205080757,1.73205080757,1.49829426586,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,train,static,yaw_rate_residual_tail,15501,15501,0.0186478204847,1.73205080757,1.73205080757,1.71340298708,true,0,0
stationary_all_splits,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_10_STATIC,forward_accel_residual_tail,15001,15001,1.6001622944e-05,1.73205080757,1.73205080757,1.73203480595,true,0,0
