phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,finite_count,nonfinite_count,rms_nis,accepted_only_rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,shear_rate,shear_rate:trial_158,held_out,launch,forward_accel_residual_tail,4500,4489,4500,0,4.39622506789,4.04130551193,1.73205080757,4.39622506789,0,false,11,0.00244444444444
stress_full_rows,shear_rate,shear_rate:trial_158,held_out,launch,right_accel_residual_tail,4500,4500,4500,0,1.73302659724,1.73302659724,1.73205080757,1.73302659724,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_158,held_out,launch,yaw_rate_residual_tail,4500,4500,4500,0,13.9028431834,13.9028431834,1.73205080757,13.9028431834,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_158,held_out,yaw_launch,forward_accel_residual_tail,27500,27383,27500,0,3.06594765972,1.95360391501,1.73205080757,3.06594765972,0,false,117,0.00425454545455
stress_full_rows,shear_rate,shear_rate:trial_158,held_out,yaw_launch,right_accel_residual_tail,27500,27347,27500,0,3.3453492024,1.95161232464,1.73205080757,3.3453492024,0,false,153,0.00556363636364
stress_full_rows,shear_rate,shear_rate:trial_158,held_out,yaw_launch,yaw_rate_residual_tail,27500,27500,27500,0,329.304284843,329.304284843,1.73205080757,329.304284843,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_158,validation,SEC_20_LAUNCH,forward_accel_residual_tail,11936,11910,11936,0,3.75796686412,3.39836589702,1.73205080757,3.75796686412,0,false,26,0.00217828418231
stress_full_rows,shear_rate,shear_rate:trial_158,validation,SEC_20_LAUNCH,right_accel_residual_tail,11936,11936,11936,0,1.2525802787,1.2525802787,1.73205080757,1.73205080757,0.479470528864,true,0,0
stress_full_rows,shear_rate,shear_rate:trial_158,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,11936,11936,11936,0,8.11846165501,8.11846165501,1.73205080757,8.11846165501,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_158,validation,launch,forward_accel_residual_tail,6110,6053,6110,0,6.25060074613,3.76041640592,1.73205080757,6.25060074613,0,false,57,0.00932896890344
stress_full_rows,shear_rate,shear_rate:trial_158,validation,launch,right_accel_residual_tail,6110,6109,6110,0,1.89110371169,1.8619066989,1.73205080757,1.89110371169,0,false,1,0.000163666121113
stress_full_rows,shear_rate,shear_rate:trial_158,validation,launch,yaw_rate_residual_tail,6110,6110,6110,0,156.900108739,156.900108739,1.73205080757,156.900108739,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_158,validation,mixed_launch,forward_accel_residual_tail,18572,18301,18572,0,7.0717448421,4.74407441128,1.73205080757,7.0717448421,0,false,271,0.014591858712
stress_full_rows,shear_rate,shear_rate:trial_158,validation,mixed_launch,right_accel_residual_tail,18572,18558,18572,0,2.68241191636,2.53208705298,1.73205080757,2.68241191636,0,false,14,0.000753822959294
stress_full_rows,shear_rate,shear_rate:trial_158,validation,mixed_launch,yaw_rate_residual_tail,18572,18572,18572,0,38.0083801543,38.0083801543,1.73205080757,38.0083801543,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_158,validation,yaw_launch,forward_accel_residual_tail,30986,24533,30986,0,214.97750508,4.6135487302,1.73205080757,214.97750508,0,false,6453,0.208255341122
stress_full_rows,shear_rate,shear_rate:trial_158,validation,yaw_launch,right_accel_residual_tail,30986,26109,30986,0,63.3259381778,4.70470388165,1.73205080757,63.3259381778,0,false,4877,0.157393661654
stress_full_rows,shear_rate,shear_rate:trial_158,validation,yaw_launch,yaw_rate_residual_tail,30986,30986,30986,0,8254.25803504,8254.25803504,1.73205080757,8254.25803504,0,false,0,0
