phase,candidate_id,trial_id,selection_score,sample_count
train_screen,shear_rate,shear_rate:trial_097,123.555214648,338022
train_screen,shear_rate,shear_rate:trial_184,123.585344935,338022
train_screen,shear_rate,shear_rate:trial_052,125.354969437,338022
train_screen,shear_rate,shear_rate:trial_017,125.563446426,338022
train_screen,shear_rate,shear_rate:trial_188,126.37381926,338022
train_screen,shear_rate,shear_rate:trial_112,128.400482505,338022
train_screen,shear_rate,shear_rate:trial_158,128.701311595,338022
train_screen,shear_rate,shear_rate:trial_132,128.728284567,338022
train_screen,shear_rate,shear_rate:trial_042,128.934165894,338022
train_screen,shear_rate,shear_rate:trial_149,129.832151646,338022
train_screen,shear_rate,shear_rate:trial_076,129.980537965,338022
train_screen,shear_rate,shear_rate:trial_115,130.273022881,338022
train_screen,shear_rate,shear_rate:trial_077,130.401466523,338022
train_screen,shear_rate,shear_rate:trial_119,130.466373502,338022
train_screen,shear_rate,shear_rate:trial_174,130.682316437,338022
train_screen,shear_rate,shear_rate:trial_133,130.692434667,338022
train_screen,shear_rate,shear_rate:trial_160,131.303752673,338022
train_screen,shear_rate,shear_rate:trial_051,131.360052203,338022
train_screen,shear_rate,shear_rate:trial_090,131.446344796,338022
train_screen,shear_rate,shear_rate:trial_131,132.365459038,338022
train_screen,shear_rate,shear_rate:trial_083,132.715337729,338022
train_screen,shear_rate,shear_rate:trial_062,133.403900353,338022
train_screen,shear_rate,shear_rate:trial_105,133.709474725,338022
train_screen,shear_rate,shear_rate:trial_178,133.933165859,338022
train_screen,shear_rate,shear_rate:trial_073,133.99435551,338022
train_screen,shear_rate,shear_rate:trial_045,134.215282656,338022
train_screen,shear_rate,shear_rate:trial_055,134.340076691,338022
train_screen,shear_rate,shear_rate:trial_192,134.544657046,338022
train_screen,shear_rate,shear_rate:trial_104,134.696229937,338022
train_screen,shear_rate,shear_rate:nominal,134.732286361,338022
train_screen,shear_rate,shear_rate:trial_091,134.97585009,338022
train_screen,shear_rate,shear_rate:trial_177,135.163336796,338022
train_screen,shear_rate,shear_rate:trial_074,135.63475079,338022
train_screen,shear_rate,shear_rate:trial_185,135.919339273,338022
train_screen,shear_rate,shear_rate:trial_001,135.968894857,338022
train_screen,shear_rate,shear_rate:trial_101,135.989735962,338022
train_screen,shear_rate,shear_rate:trial_072,136.64569241,338022
train_screen,shear_rate,shear_rate:trial_088,136.666741291,338022
train_screen,shear_rate,shear_rate:trial_078,136.808436054,338022
