candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
baseline,all,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,1521.12857762,114.553892121,0.0612620205167,0.223238632991,1521.12857762,114.553892121,0.0612620205167,0.223238632991,0.270125656012,1
baseline,all,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,686.124894396,23.3847267929,0.0276791367822,0.149929806376,686.124894396,23.3847267929,0.0276791367822,0.149929806376,0.181099159033,1
baseline,all,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,20328.9133814,20951.3938574,0.828500647546,0.816100181346,20328.9133814,20951.3938574,0.828500647546,0.816100181346,0.0317162685859,1
baseline,validation,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,1521.12857762,114.553892121,0.0612620205167,0.223238632991,1521.12857762,114.553892121,0.0612620205167,0.223238632991,0.270125656012,1
baseline,validation,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,686.124894396,23.3847267929,0.0276791367822,0.149929806376,686.124894396,23.3847267929,0.0276791367822,0.149929806376,0.181099159033,1
baseline,validation,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,20328.9133814,20951.3938574,0.828500647546,0.816100181346,20328.9133814,20951.3938574,0.828500647546,0.816100181346,0.0317162685859,1
in_shear,all,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,785.737922051,31.2882604075,0.0320167393517,0.160444653126,785.737922051,31.2882604075,0.0320167393517,0.160444653126,0.200084101675,1
in_shear,all,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,339.228569817,5.78479846985,0.013766720921,0.105422328003,339.228569817,5.78479846985,0.013766720921,0.105422328003,0.128131938414,1
in_shear,all,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,10820.6087575,6183.53074054,0.450095482178,0.595404673045,10820.6087575,6183.53074054,0.450095482178,0.595404673045,0.0297175287106,1
in_shear,validation,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,785.737922051,31.2882604075,0.0320167393517,0.160444653126,785.737922051,31.2882604075,0.0320167393517,0.160444653126,0.200084101675,1
in_shear,validation,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,339.228569817,5.78479846985,0.013766720921,0.105422328003,339.228569817,5.78479846985,0.013766720921,0.105422328003,0.128131938414,1
in_shear,validation,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,10820.6087575,6183.53074054,0.450095482178,0.595404673045,10820.6087575,6183.53074054,0.450095482178,0.595404673045,0.0297175287106,1
shear_rate,all,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,778.011593651,30.8036130963,0.0317678059769,0.159653861087,778.011593651,30.8036130963,0.0317678059769,0.159653861087,0.199505544851,1
shear_rate,all,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,331.386578936,5.53092886946,0.0134612511877,0.104196672356,331.386578936,5.53092886946,0.0134612511877,0.104196672356,0.126672844341,1
shear_rate,all,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,10604.3079262,5945.03593343,0.441330186408,0.589423649048,10604.3079262,5945.03593343,0.441330186408,0.589423649048,0.0296241780324,1
shear_rate,validation,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,778.011593651,30.8036130963,0.0317678059769,0.159653861087,778.011593651,30.8036130963,0.0317678059769,0.159653861087,0.199505544851,1
shear_rate,validation,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,331.386578936,5.53092886946,0.0134612511877,0.104196672356,331.386578936,5.53092886946,0.0134612511877,0.104196672356,0.126672844341,1
shear_rate,validation,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,10604.3079262,5945.03593343,0.441330186408,0.589423649048,10604.3079262,5945.03593343,0.441330186408,0.589423649048,0.0296241780324,1
skew_shear,all,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,797.326042783,32.1295834145,0.0324443396288,0.161623447576,797.326042783,32.1295834145,0.0324443396288,0.161623447576,0.201239988005,1
skew_shear,all,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,347.303767732,6.05360984907,0.0140829489643,0.106669716058,347.303767732,6.05360984907,0.0140829489643,0.106669716058,0.129577601044,1
skew_shear,all,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,10972.6204703,6354.29446089,0.456268051378,0.599572313969,10972.6204703,6354.29446089,0.456268051378,0.599572313969,0.029805005208,1
skew_shear,validation,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,797.326042783,32.1295834145,0.0324443396288,0.161623447576,797.326042783,32.1295834145,0.0324443396288,0.161623447576,0.201239988005,1
skew_shear,validation,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,347.303767732,6.05360984907,0.0140829489643,0.106669716058,347.303767732,6.05360984907,0.0140829489643,0.106669716058,0.129577601044,1
skew_shear,validation,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,10972.6204703,6354.29446089,0.456268051378,0.599572313969,10972.6204703,6354.29446089,0.456268051378,0.599572313969,0.029805005208,1
slip_envelope,all,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,1092.35093189,59.393854592,0.0441120404861,0.189176629458,1092.35093189,59.393854592,0.0441120404861,0.189176629458,0.230009882835,1
slip_envelope,all,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,525.071028312,13.6286371156,0.0211306377884,0.131158191494,525.071028312,13.6286371156,0.0211306377884,0.131158191494,0.158669008301,1
slip_envelope,all,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,15356.1820922,12229.9502176,0.632992750631,0.709296829039,15356.1820922,12229.9502176,0.632992750631,0.709296829039,0.0313101303576,1
slip_envelope,validation,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,1092.35093189,59.393854592,0.0441120404861,0.189176629458,1092.35093189,59.393854592,0.0441120404861,0.189176629458,0.230009882835,1
slip_envelope,validation,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,525.071028312,13.6286371156,0.0211306377884,0.131158191494,525.071028312,13.6286371156,0.0211306377884,0.131158191494,0.158669008301,1
slip_envelope,validation,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,15356.1820922,12229.9502176,0.632992750631,0.709296829039,15356.1820922,12229.9502176,0.632992750631,0.709296829039,0.0313101303576,1
stribeck_fade,all,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,800.763474133,32.3888202002,0.0325749648659,0.161971468317,800.763474133,32.3888202002,0.0325749648659,0.161971468317,0.201600309133,1
stribeck_fade,all,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,349.459065874,6.12720990547,0.0141683008783,0.107000189664,349.459065874,6.12720990547,0.0141683008783,0.107000189664,0.129963470763,1
stribeck_fade,all,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,11010.9948472,6397.84329957,0.457828886781,0.600619836417,11010.9948472,6397.84329957,0.457828886781,0.600619836417,0.0298259252703,1
stribeck_fade,validation,static,forward_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,800.763474133,32.3888202002,0.0325749648659,0.161971468317,800.763474133,32.3888202002,0.0325749648659,0.161971468317,0.201600309133,1
stribeck_fade,validation,static,right_accel_nis,1,none,none,,,30523,30523,0,0,0,30523,0,349.459065874,6.12720990547,0.0141683008783,0.107000189664,349.459065874,6.12720990547,0.0141683008783,0.107000189664,0.129963470763,1
stribeck_fade,validation,static,yaw_rate_nis,1,none,none,,,30523,30523,0,0,0,30523,0,11010.9948472,6397.84329957,0.457828886781,0.600619836417,11010.9948472,6397.84329957,0.457828886781,0.600619836417,0.0298259252703,1
