phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_10_STATIC,forward_accel_residual_tail,144,144,0.60403279016,1.73205080757,1.73205080757,1.12801801741,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_10_STATIC,right_accel_residual_tail,144,144,0.160951833148,1.73205080757,1.73205080757,1.57109897442,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_10_STATIC,yaw_rate_residual_tail,144,143,1.83891858982,1.73205080757,1.83891858982,0,false,1,0.00694444444444
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_20_LAUNCH,forward_accel_residual_tail,3680,2786,5.23297211395,1.73205080757,5.23297211395,0,false,894,0.242934782609
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_20_LAUNCH,right_accel_residual_tail,3680,3679,0.786494308879,1.73205080757,1.73205080757,0.94555649869,true,1,0.000271739130435
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_20_LAUNCH,yaw_rate_residual_tail,3680,3524,5.18311154398,1.73205080757,5.18311154398,0,false,156,0.0423913043478
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,launch,forward_accel_residual_tail,288,124,5.0041393614,1.73205080757,5.0041393614,0,false,164,0.569444444444
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,launch,right_accel_residual_tail,288,288,0.540753629884,1.73205080757,1.73205080757,1.19129717769,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,launch,yaw_rate_residual_tail,288,274,7.03156883544,1.73205080757,7.03156883544,0,false,14,0.0486111111111
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,forward_accel_residual_tail,16,16,0.065810740245,1.73205080757,1.73205080757,1.66624006732,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,right_accel_residual_tail,16,16,0.0218168740728,1.73205080757,1.73205080757,1.7102339335,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,yaw_rate_residual_tail,16,16,0.552793905463,1.73205080757,1.73205080757,1.17925690211,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,yaw_launch,forward_accel_residual_tail,1760,1628,7.6028584779,1.73205080757,7.6028584779,0,false,132,0.075
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,yaw_launch,right_accel_residual_tail,1760,1631,7.59596273158,1.73205080757,7.59596273158,0,false,129,0.0732954545455
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,yaw_launch,yaw_rate_residual_tail,1760,239,6.56495829584,1.73205080757,6.56495829584,0,false,1521,0.864204545455
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,forward_accel_residual_tail,144,144,0.130526073035,1.73205080757,1.73205080757,1.60152473453,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,right_accel_residual_tail,144,144,0.0823930047734,1.73205080757,1.73205080757,1.6496578028,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,yaw_rate_residual_tail,144,143,1.80417934361,1.73205080757,1.80417934361,0,false,1,0.00694444444444
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_20_LAUNCH,forward_accel_residual_tail,3616,1861,3.81116677445,1.73205080757,3.81116677445,0,false,1755,0.485342920354
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_20_LAUNCH,right_accel_residual_tail,3616,3616,0.907260300093,1.73205080757,1.73205080757,0.824790507476,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,3616,3495,5.79696743769,1.73205080757,5.79696743769,0,false,121,0.0334623893805
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,96,12,0.0397423894066,1.73205080757,1.73205080757,1.69230841816,true,84,0.875
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_30_STRAIGHT,right_accel_residual_tail,96,96,0.310869323834,1.73205080757,1.73205080757,1.42118148374,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,96,84,4.67277820744,1.73205080757,4.67277820744,0,false,12,0.125
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,forward_accel_residual_tail,192,78,4.49209984651,1.73205080757,4.49209984651,0,false,114,0.59375
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,right_accel_residual_tail,192,192,0.974299742874,1.73205080757,1.73205080757,0.757751064695,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,yaw_rate_residual_tail,288,281,6.34223513647,1.73205080757,6.34223513647,0,false,7,0.0243055555556
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,forward_accel_residual_tail,160,60,3.4569306776,1.73205080757,3.4569306776,0,false,100,0.625
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,right_accel_residual_tail,160,160,0.729084244179,1.73205080757,1.73205080757,1.00296656339,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,yaw_rate_residual_tail,160,133,7.51352432894,1.73205080757,7.51352432894,0,false,27,0.16875
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,forward_accel_residual_tail,16,16,0.066754046359,1.73205080757,1.73205080757,1.66529676121,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,right_accel_residual_tail,16,16,0.0214586013739,1.73205080757,1.73205080757,1.7105922062,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,yaw_rate_residual_tail,16,16,0.744381676164,1.73205080757,1.73205080757,0.987669131405,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,forward_accel_residual_tail,480,288,9.74469757619,1.73205080757,9.74469757619,0,false,192,0.4
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,right_accel_residual_tail,480,306,9.86393919579,1.73205080757,9.86393919579,0,false,174,0.3625
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,yaw_rate_residual_tail,864,79,5.23353829746,1.73205080757,5.23353829746,0,false,785,0.908564814815
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,SEC_10_STATIC,forward_accel_residual_tail,144,144,0.151174838998,1.73205080757,1.73205080757,1.58087596857,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,SEC_10_STATIC,right_accel_residual_tail,144,144,0.12040077249,1.73205080757,1.73205080757,1.61165003508,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,SEC_10_STATIC,yaw_rate_residual_tail,144,143,1.90996241185,1.73205080757,1.90996241185,0,false,1,0.00694444444444
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,SEC_20_LAUNCH,forward_accel_residual_tail,3680,2664,5.99420904392,1.73205080757,5.99420904392,0,false,1016,0.276086956522
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,SEC_20_LAUNCH,right_accel_residual_tail,3680,3678,1.54493386117,1.73205080757,1.73205080757,0.187116946397,false,2,0.00054347826087
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,SEC_20_LAUNCH,yaw_rate_residual_tail,3680,3519,4.2848244412,1.73205080757,4.2848244412,0,false,161,0.04375
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,launch,forward_accel_residual_tail,288,99,11.8376473638,1.73205080757,11.8376473638,0,false,189,0.65625
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,launch,right_accel_residual_tail,288,288,2.51551660404,1.73205080757,2.51551660404,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,launch,yaw_rate_residual_tail,288,260,6.05454837637,1.73205080757,6.05454837637,0,false,28,0.0972222222222
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,static,forward_accel_residual_tail,16,16,0.065810740245,1.73205080757,1.73205080757,1.66624006732,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,static,right_accel_residual_tail,16,16,0.0218168740728,1.73205080757,1.73205080757,1.7102339335,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,static,yaw_rate_residual_tail,16,16,0.552793905463,1.73205080757,1.73205080757,1.17925690211,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,yaw_launch,forward_accel_residual_tail,1760,1679,5.75919346195,1.73205080757,5.75919346195,0,false,81,0.0460227272727
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,yaw_launch,right_accel_residual_tail,1760,1685,5.66231913799,1.73205080757,5.66231913799,0,false,75,0.0426136363636
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,held_out,yaw_launch,yaw_rate_residual_tail,1760,320,9.65642390154,1.73205080757,9.65642390154,0,false,1440,0.818181818182
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_10_STATIC,forward_accel_residual_tail,144,144,0.131958066352,1.73205080757,1.73205080757,1.60009274122,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_10_STATIC,right_accel_residual_tail,144,144,0.0812114828594,1.73205080757,1.73205080757,1.65083932471,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_10_STATIC,yaw_rate_residual_tail,144,143,1.85179134185,1.73205080757,1.85179134185,0,false,1,0.00694444444444
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_20_LAUNCH,forward_accel_residual_tail,3616,1690,9.1143575624,1.73205080757,9.1143575624,0,false,1926,0.532632743363
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_20_LAUNCH,right_accel_residual_tail,3616,3616,1.8401818802,1.73205080757,1.8401818802,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,3616,3454,5.15968758418,1.73205080757,5.15968758418,0,false,162,0.0448008849558
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,96,18,14.8571213136,1.73205080757,14.8571213136,0,false,78,0.8125
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_30_STRAIGHT,right_accel_residual_tail,96,96,2.01218067258,1.73205080757,2.01218067258,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,96,90,9.02633918507,1.73205080757,9.02633918507,0,false,6,0.0625
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,launch,forward_accel_residual_tail,192,66,12.4465769308,1.73205080757,12.4465769308,0,false,126,0.65625
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:trial_074,validation,launch,right_accel_residual_tail,192,192,2.02432737238,1.73205080757,2.02432737238,0,false,0,0
