candidate_id,split,stage,log_parameter,measurement_dimension,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,segment_count,score_partition,rms_nis,sqrt_mean_nis,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,physical_residual_rms,parameter_field,parameter_value_kind,parameter_value,launch_command_signature
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1228,1228,0,0,0,1228,0,5,active_traction,0.314761704782,0.43961609792,0.314761704782,0.43961609792,1.73205080757,1.73205080757,1.41728910279,true,0.563127872918,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1235,1235,0,0,0,1235,0,5,active_traction,0.333151283848,0.437984981319,0.333151283848,0.437984981319,1.73205080757,1.73205080757,1.39889952372,true,0.565789423567,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.276355601717,0.393335922308,0.276355601717,0.393335922308,1.73205080757,1.73205080757,1.45569520585,true,0.510458102841,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1226,1226,0,0,0,1226,0,5,active_traction,0.282275554938,0.398225672227,0.282275554938,0.398225672227,1.73205080757,1.73205080757,1.44977525263,true,0.516657965411,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1231,0,0,0,1231,0,5,active_traction,0.305185951728,0.411909753259,0.305185951728,0.411909753259,1.73205080757,1.73205080757,1.42686485584,true,0.540819736049,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1227,1227,0,0,0,1227,0,5,active_traction,0.309904260141,0.41949128478,0.309904260141,0.41949128478,1.73205080757,1.73205080757,1.42214654743,true,0.547225381596,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1231,0,0,0,1231,0,5,active_traction,0.402025750671,0.477548241231,0.402025750671,0.477548241231,1.73205080757,1.73205080757,1.3300250569,true,0.614471187553,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.487557866667,0.513890973381,0.487557866667,0.513890973381,1.73205080757,1.73205080757,1.2444929409,true,0.666705436105,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.389086218428,0.471295493482,0.389086218428,0.471295493482,1.73205080757,1.73205080757,1.34296458914,true,0.618585350908,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,1232,1232,0,0,0,1232,0,5,active_traction,0.382941311117,0.46222793881,0.382941311117,0.46222793881,1.73205080757,1.73205080757,1.34910949645,true,0.60733494018,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0"
