phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_10_STATIC,forward_accel_residual_tail,72,72,0.104698454063,1.73205080757,1.73205080757,1.62735235351,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_10_STATIC,right_accel_residual_tail,72,72,0.0874426999877,1.73205080757,1.73205080757,1.64460810758,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_10_STATIC,yaw_rate_residual_tail,72,72,1.78568182254,1.73205080757,1.78568182254,0,false,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_20_LAUNCH,forward_accel_residual_tail,1840,1449,4.50532202924,1.73205080757,4.50532202924,0,false,391,0.2125
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_20_LAUNCH,right_accel_residual_tail,1840,1840,0.783064880736,1.73205080757,1.73205080757,0.948985926833,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,SEC_20_LAUNCH,yaw_rate_residual_tail,1840,1776,4.9262119173,1.73205080757,4.9262119173,0,false,64,0.0347826086957
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,launch,forward_accel_residual_tail,144,71,1.19780777488,1.73205080757,1.73205080757,0.534243032693,true,73,0.506944444444
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,launch,right_accel_residual_tail,144,144,0.365746853102,1.73205080757,1.73205080757,1.36630395447,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,launch,yaw_rate_residual_tail,144,137,5.36767720485,1.73205080757,5.36767720485,0,false,7,0.0486111111111
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,forward_accel_residual_tail,8,8,0.0515332739822,1.73205080757,1.73205080757,1.68051753359,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,right_accel_residual_tail,8,8,0.0169359232382,1.73205080757,1.73205080757,1.71511488433,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,static,yaw_rate_residual_tail,8,8,0.876939536356,1.73205080757,1.73205080757,0.855111271213,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,yaw_launch,forward_accel_residual_tail,880,838,6.78069006046,1.73205080757,6.78069006046,0,false,42,0.0477272727273
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,yaw_launch,right_accel_residual_tail,880,837,6.71158851212,1.73205080757,6.71158851212,0,false,43,0.0488636363636
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,held_out,yaw_launch,yaw_rate_residual_tail,880,321,10.1264654917,1.73205080757,10.1264654917,0,false,559,0.635227272727
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,forward_accel_residual_tail,72,72,0.430371490335,1.73205080757,1.73205080757,1.30167931723,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,right_accel_residual_tail,72,72,0.0906168312939,1.73205080757,1.73205080757,1.64143397627,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_10_STATIC,yaw_rate_residual_tail,72,72,2.56276801274,1.73205080757,2.56276801274,0,false,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_20_LAUNCH,forward_accel_residual_tail,1808,1040,3.49742031358,1.73205080757,3.49742031358,0,false,768,0.424778761062
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_20_LAUNCH,right_accel_residual_tail,1808,1808,0.952740669803,1.73205080757,1.73205080757,0.779310137766,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,1808,1772,4.98013015206,1.73205080757,4.98013015206,0,false,36,0.0199115044248
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_30_STRAIGHT,forward_accel_residual_tail,48,12,0.0397423894066,1.73205080757,1.73205080757,1.69230841816,true,36,0.75
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_30_STRAIGHT,right_accel_residual_tail,48,48,1.01603437398,1.73205080757,1.73205080757,0.716016433586,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,SEC_30_STRAIGHT,yaw_rate_residual_tail,48,42,9.53969754055,1.73205080757,9.53969754055,0,false,6,0.125
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,forward_accel_residual_tail,96,48,4.66583432888,1.73205080757,4.66583432888,0,false,48,0.5
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,right_accel_residual_tail,96,96,0.552107997693,1.73205080757,1.73205080757,1.17994280988,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,launch,yaw_rate_residual_tail,144,143,4.9234314279,1.73205080757,4.9234314279,0,false,1,0.00694444444444
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,forward_accel_residual_tail,80,37,4.48344859846,1.73205080757,4.48344859846,0,false,43,0.5375
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,right_accel_residual_tail,80,80,0.432635558802,1.73205080757,1.73205080757,1.29941524877,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,mixed_launch,yaw_rate_residual_tail,80,65,4.90614146513,1.73205080757,4.90614146513,0,false,15,0.1875
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,forward_accel_residual_tail,8,8,0.0548141554955,1.73205080757,1.73205080757,1.67723665207,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,right_accel_residual_tail,8,8,0.0264437159857,1.73205080757,1.73205080757,1.70560709158,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,static,yaw_rate_residual_tail,8,8,1.05527441718,1.73205080757,1.73205080757,0.676776390392,true,0,0
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,forward_accel_residual_tail,240,151,6.68307467387,1.73205080757,6.68307467387,0,false,89,0.370833333333
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,right_accel_residual_tail,240,150,6.22195105797,1.73205080757,6.22195105797,0,false,90,0.375
stress_full_rows,baseline/current_holdover,baseline/current_holdover:fixed,validation,yaw_launch,yaw_rate_residual_tail,432,76,8.4784340715,1.73205080757,8.4784340715,0,false,356,0.824074074074
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,SEC_10_STATIC,forward_accel_residual_tail,72,72,0.10073632369,1.73205080757,1.73205080757,1.63131448388,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,SEC_10_STATIC,right_accel_residual_tail,72,72,0.0838862364362,1.73205080757,1.73205080757,1.64816457113,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,SEC_10_STATIC,yaw_rate_residual_tail,72,72,1.78220623618,1.73205080757,1.78220623618,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,SEC_20_LAUNCH,forward_accel_residual_tail,1840,1326,5.77194731833,1.73205080757,5.77194731833,0,false,514,0.279347826087
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,SEC_20_LAUNCH,right_accel_residual_tail,1840,1840,0.858052090722,1.73205080757,1.73205080757,0.873998716847,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,SEC_20_LAUNCH,yaw_rate_residual_tail,1840,1776,4.25972913297,1.73205080757,4.25972913297,0,false,64,0.0347826086957
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,launch,forward_accel_residual_tail,144,46,10.1845359343,1.73205080757,10.1845359343,0,false,98,0.680555555556
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,launch,right_accel_residual_tail,144,144,1.22148795227,1.73205080757,1.73205080757,0.5105628553,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,launch,yaw_rate_residual_tail,144,140,5.07577757349,1.73205080757,5.07577757349,0,false,4,0.0277777777778
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,static,forward_accel_residual_tail,8,8,0.0515332739822,1.73205080757,1.73205080757,1.68051753359,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,static,right_accel_residual_tail,8,8,0.0169359232382,1.73205080757,1.73205080757,1.71511488433,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,static,yaw_rate_residual_tail,8,8,0.876939536356,1.73205080757,1.73205080757,0.855111271213,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,yaw_launch,forward_accel_residual_tail,880,859,6.65608584192,1.73205080757,6.65608584192,0,false,21,0.0238636363636
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,yaw_launch,right_accel_residual_tail,880,855,6.31752437172,1.73205080757,6.31752437172,0,false,25,0.0284090909091
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,yaw_launch,yaw_rate_residual_tail,880,513,12.7164982274,1.73205080757,12.7164982274,0,false,367,0.417045454545
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_10_STATIC,forward_accel_residual_tail,72,72,0.381103281893,1.73205080757,1.73205080757,1.35094752568,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_10_STATIC,right_accel_residual_tail,72,72,0.0869100109983,1.73205080757,1.73205080757,1.64514079657,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_10_STATIC,yaw_rate_residual_tail,72,72,2.58847724081,1.73205080757,2.58847724081,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_20_LAUNCH,forward_accel_residual_tail,1808,826,7.79967841813,1.73205080757,7.79967841813,0,false,982,0.54314159292
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_20_LAUNCH,right_accel_residual_tail,1808,1808,0.916932193308,1.73205080757,1.73205080757,0.815118614261,true,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,1808,1775,4.6728056369,1.73205080757,4.6728056369,0,false,33,0.0182522123894
