candidate_id,split,stage,log_parameter,measurement_dimension,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,segment_count,score_partition,rms_nis,sqrt_mean_nis,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,physical_residual_rms,parameter_field,parameter_value_kind,parameter_value,launch_command_signature
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1228,1228,0,0,0,1228,0,5,active_traction,0.297830853058,0.432082493969,0.297830853058,0.432082493969,1.73205080757,1.73205080757,1.43421995451,true,0.542229050936,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1235,1235,0,0,0,1235,0,5,active_traction,0.301838268967,0.423385096792,0.301838268967,0.423385096792,1.73205080757,1.73205080757,1.4302125386,true,0.530250198772,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.291201979863,0.425463962135,0.291201979863,0.425463962135,1.73205080757,1.73205080757,1.44084882771,true,0.534528458592,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1226,1226,0,0,0,1226,0,5,active_traction,0.289354558326,0.416832816102,0.289354558326,0.416832816102,1.73205080757,1.73205080757,1.44269624924,true,0.524637455426,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1231,0,0,0,1231,0,5,active_traction,0.320266716516,0.442875408386,0.320266716516,0.442875408386,1.73205080757,1.73205080757,1.41178409105,true,0.559254620212,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1227,1227,0,0,0,1227,0,5,active_traction,0.319730281336,0.443247797568,0.319730281336,0.443247797568,1.73205080757,1.73205080757,1.41232052623,true,0.558200808964,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1231,1231,0,0,0,1231,0,5,active_traction,0.392134331443,0.487442979334,0.392134331443,0.487442979334,1.73205080757,1.73205080757,1.33991647613,true,0.61216987137,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.439327509662,0.505092208282,0.439327509662,0.505092208282,1.73205080757,1.73205080757,1.29272329791,true,0.636578674901,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.403427310407,0.497879442528,0.403427310407,0.497879442528,1.73205080757,1.73205080757,1.32862349716,true,0.627883282404,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1232,1232,0,0,0,1232,0,5,active_traction,0.399419507629,0.4865100564,0.399419507629,0.4865100564,1.73205080757,1.73205080757,1.33263129994,true,0.616471404314,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.479405740588,0.528754115598,0.479405740588,0.528754115598,1.73205080757,1.73205080757,1.25264506698,true,0.667865467376,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1233,1233,0,0,0,1233,0,5,active_traction,0.496039384432,0.549111856067,0.496039384432,0.549111856067,1.73205080757,1.73205080757,1.23601142314,true,0.690509442694,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1228,1228,0,0,0,1228,0,5,active_traction,0.452871776695,0.521740948585,0.452871776695,0.521740948585,1.73205080757,1.73205080757,1.27917903087,true,0.663968187957,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0"
candidate_2_stribeck,all,SEC_20_LAUNCH,forward_accel_nis,1,1236,1236,0,0,0,1236,0,5,active_traction,0.460090294437,0.521283779339,0.460090294437,0.521283779339,1.73205080757,1.73205080757,1.27196051313,true,0.664640959746,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0"
