phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,finite_count,nonfinite_count,rms_nis,accepted_only_rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,launch,forward_accel_residual_tail,4500,4446,4500,0,6.43969482518,4.75904932172,1.73205080757,6.43969482518,0,false,54,0.012
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,launch,right_accel_residual_tail,4500,4499,4500,0,2.60447764251,2.53885248409,1.73205080757,2.60447764251,0,false,1,0.000222222222222
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,launch,yaw_rate_residual_tail,4500,4500,4500,0,17.0852997734,17.0852997734,1.73205080757,17.0852997734,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,yaw_launch,forward_accel_residual_tail,27500,27367,27500,0,3.9005676799,2.40009155734,1.73205080757,3.9005676799,0,false,133,0.00483636363636
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,yaw_launch,right_accel_residual_tail,27500,27314,27500,0,4.12519793283,2.17157464292,1.73205080757,4.12519793283,0,false,186,0.00676363636364
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,held_out,yaw_launch,yaw_rate_residual_tail,27500,27500,27500,0,256.562940444,256.562940444,1.73205080757,256.562940444,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_20_LAUNCH,forward_accel_residual_tail,11936,11841,11936,0,5.50676254878,4.01614198378,1.73205080757,5.50676254878,0,false,95,0.0079591152815
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_20_LAUNCH,right_accel_residual_tail,11936,11935,11936,0,1.88416229838,1.86292512976,1.73205080757,1.88416229838,0,false,1,8.37801608579e-05
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,11936,11936,11936,0,10.4602920095,10.4602920095,1.73205080757,10.4602920095,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,launch,forward_accel_residual_tail,6110,6009,6110,0,8.76327002958,4.27318546029,1.73205080757,8.76327002958,0,false,101,0.0165302782324
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,launch,right_accel_residual_tail,6110,6101,6110,0,2.68319803605,2.38639702774,1.73205080757,2.68319803605,0,false,9,0.00147299509002
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,launch,yaw_rate_residual_tail,6110,6110,6110,0,151.440455159,151.440455159,1.73205080757,151.440455159,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,mixed_launch,forward_accel_residual_tail,18572,17972,18572,0,11.202660141,5.37410678918,1.73205080757,11.202660141,0,false,600,0.0323066982554
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,mixed_launch,right_accel_residual_tail,18572,18493,18572,0,4.27259846079,3.50399309507,1.73205080757,4.27259846079,0,false,79,0.0042537152703
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,mixed_launch,yaw_rate_residual_tail,18572,18572,18572,0,45.6629080189,45.6629080189,1.73205080757,45.6629080189,0,false,0,0
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,yaw_launch,forward_accel_residual_tail,30986,24483,30986,0,195.465854237,5.33314739014,1.73205080757,195.465854237,0,false,6503,0.209868973085
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,yaw_launch,right_accel_residual_tail,30986,26169,30986,0,58.5885547477,4.88727477894,1.73205080757,58.5885547477,0,false,4817,0.155457303298
stress_full_rows,candidate_1_algebraic_envelope,candidate_1_algebraic_envelope:nominal,validation,yaw_launch,yaw_rate_residual_tail,30986,30986,30986,0,7934.45060438,7934.45060438,1.73205080757,7934.45060438,0,false,0,0
