phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,finite_count,nonfinite_count,rms_nis,accepted_only_rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,shear_rate,shear_rate:trial_045,held_out,launch,forward_accel_residual_tail,4500,4257,4500,0,13.0712203143,6.91850034705,1.73205080757,13.0712203143,0,false,243,0.054
stress_full_rows,shear_rate,shear_rate:trial_045,held_out,launch,right_accel_residual_tail,4500,4473,4500,0,5.21903520074,4.58225536849,1.73205080757,5.21903520074,0,false,27,0.006
stress_full_rows,shear_rate,shear_rate:trial_045,held_out,launch,yaw_rate_residual_tail,4500,4500,4500,0,22.5240751762,22.5240751762,1.73205080757,22.5240751762,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_045,held_out,yaw_launch,forward_accel_residual_tail,27500,27172,27500,0,7.11095438438,2.97026900287,1.73205080757,7.11095438438,0,false,328,0.0119272727273
stress_full_rows,shear_rate,shear_rate:trial_045,held_out,yaw_launch,right_accel_residual_tail,27500,27273,27500,0,5.19043555139,2.30066938506,1.73205080757,5.19043555139,0,false,227,0.00825454545455
stress_full_rows,shear_rate,shear_rate:trial_045,held_out,yaw_launch,yaw_rate_residual_tail,27500,27500,27500,0,124.664269804,124.664269804,1.73205080757,124.664269804,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_045,validation,SEC_20_LAUNCH,forward_accel_residual_tail,11936,11483,11936,0,10.5578484507,5.48781679955,1.73205080757,10.5578484507,0,false,453,0.0379524128686
stress_full_rows,shear_rate,shear_rate:trial_045,validation,SEC_20_LAUNCH,right_accel_residual_tail,11936,11901,11936,0,3.84321567229,3.42011816937,1.73205080757,3.84321567229,0,false,35,0.00293230563003
stress_full_rows,shear_rate,shear_rate:trial_045,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,11936,11936,11936,0,15.0687454864,15.0687454864,1.73205080757,15.0687454864,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_045,validation,launch,forward_accel_residual_tail,6110,5713,6110,0,16.7019104861,5.86977843618,1.73205080757,16.7019104861,0,false,397,0.0649754500818
stress_full_rows,shear_rate,shear_rate:trial_045,validation,launch,right_accel_residual_tail,6110,6053,6110,0,5.59376901288,4.23097425043,1.73205080757,5.59376901288,0,false,57,0.00932896890344
stress_full_rows,shear_rate,shear_rate:trial_045,validation,launch,yaw_rate_residual_tail,6110,6110,6110,0,153.207490743,153.207490743,1.73205080757,153.207490743,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_045,validation,mixed_launch,forward_accel_residual_tail,18572,16406,18572,0,21.9193773518,7.13647271286,1.73205080757,21.9193773518,0,false,2166,0.116627180702
stress_full_rows,shear_rate,shear_rate:trial_045,validation,mixed_launch,right_accel_residual_tail,18572,18136,18572,0,8.07419263956,5.51212482808,1.73205080757,8.07419263956,0,false,436,0.0234762007323
stress_full_rows,shear_rate,shear_rate:trial_045,validation,mixed_launch,yaw_rate_residual_tail,18572,18572,18572,0,57.5377178919,57.5377178919,1.73205080757,57.5377178919,0,false,0,0
stress_full_rows,shear_rate,shear_rate:trial_045,validation,yaw_launch,forward_accel_residual_tail,30986,23615,30986,0,245.993512137,5.83560938709,1.73205080757,245.993512137,0,false,7371,0.237881623959
stress_full_rows,shear_rate,shear_rate:trial_045,validation,yaw_launch,right_accel_residual_tail,30986,25575,30986,0,81.4599495931,5.03317521117,1.73205080757,81.4599495931,0,false,5411,0.174627251017
stress_full_rows,shear_rate,shear_rate:trial_045,validation,yaw_launch,yaw_rate_residual_tail,30986,30986,30986,0,9441.37199742,9441.37199742,1.73205080757,9441.37199742,0,false,0,0
