candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1227,1,0.000814332247557,0.00162866449511,1228,0,371.851333552,23409.5587271,4.366137718,0.550282229595,219.350327902,153.002002771,0.35312322039,0.422811569605,0.963283808618,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1232,3,0.00242914979757,0.00485829959514,1235,0,596.130893967,46444.5488253,6.13244829784,0.694764046375,268.640178902,491.167548389,0.631407125481,0.466960483622,1.31853280685,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1232,1,0.00081103000811,0.00162206001622,1233,0,202.620938411,22289.649538,4.25177311784,0.405378417436,53.3939999384,20.9703721636,0.130466110454,0.208180896492,0.86904925324,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1225,1,0.000815660685155,0.00163132137031,1226,0,209.976502507,22359.810787,4.27059932404,0.413847288141,60.5797645192,40.4254655876,0.181660067355,0.222380010332,0.803514062672,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,63.4621196752,25.8533932732,0.14492047533,0.227053531114,63.4621196752,25.8533932732,0.14492047533,0.227053531114,0.787495254345,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,62.6183405651,22.5053584334,0.135431810939,0.225906379707,62.6183405651,22.5053584334,0.135431810939,0.225906379707,0.538777881223,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,180.886735023,107.54470507,0.295573497081,0.383331345455,180.886735023,107.54470507,0.295573497081,0.383331345455,0.725531727275,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,233.349352932,294.107321393,0.488395191679,0.435032559242,233.349352932,294.107321393,0.488395191679,0.435032559242,0.795994362661,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1232,1,0.00081103000811,0.00162206001622,1233,0,262.8254988,22499.2417201,4.2717163055,0.461691852238,113.026743413,59.5746045797,0.219900000479,0.302890221922,0.822503029601,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,95.9596046473,48.8193080276,0.199062959163,0.279086526881,95.9596046473,48.8193080276,0.199062959163,0.279086526881,0.827227777185,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1232,1,0.00081103000811,0.00162206001622,1233,0,352.919598145,22379.0343961,4.26028971407,0.535003163118,203.840416608,154.432028188,0.35404896869,0.406761457872,1.03591069666,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1233,0,0,0,1233,0,217.311092555,196.061306857,0.398762590134,0.419816408871,217.311092555,196.061306857,0.398762590134,0.419816408871,0.810355487227,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,55.7475459525,29.3520637633,0.154603790558,0.2130657748,55.7475459525,29.3520637633,0.154603790558,0.2130657748,0.711337978042,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0",1236,1235,1,0.000809061488673,0.00161812297735,1236,0,206.171688381,22263.8970456,4.24415618084,0.408418380002,57.0769015151,34.6415750588,0.167480919353,0.214979335256,0.813517038082,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1233,1232,1,0.00081103000811,0.00162206001622,1233,0,216.080644969,22304.8613473,4.25322370437,0.418626190344,66.8398291687,32.0402464998,0.161265909564,0.232922966003,0.777150180589,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0",1229,1229,0,0,0,1229,0,60.3860054271,28.2821434942,0.151698127219,0.221662490982,60.3860054271,28.2821434942,0.151698127219,0.221662490982,0.589187328666,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0",6236,6217,19,0.00304682488775,0.0060936497755,6236,0,7219.6054133,194206.249249,5.58056983305,1.07597870877,5520.38284994,21213.6261497,1.84721319341,0.942310792699,1.72451836382,25
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0",6230,6211,19,0.00304975922953,0.00609951845907,6230,0,6658.33921238,234979.514858,6.14145081518,1.03380573016,4780.58349734,17041.4139994,1.65642603897,0.87732335217,1.683779576,25
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;linear=-0.3;yaw=0",5000,4987,13,0.0026,0.0052,5000,0,8691.7258759,124129.986237,4.98256934196,1.31846318689,7666.20965943,34746.1155721,2.63957159284,1.23985432719,2.10200184874,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;linear=0.3;yaw=0",5000,4971,29,0.0058,0.0116,5000,0,10421.5583837,425807.692955,9.22830095906,1.44371454129,7214.73570944,32965.5663318,2.57518473309,1.20472613453,2.2962915978,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.34,-0.34;linear=-0.34;yaw=0",5000,4947,53,0.0106,0.0212,5000,0,14617.7764196,654497.354526,11.4411306655,1.70984071888,9525.01222312,57762.573996,3.41705771144,1.38759209057,2.64014624023,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.34,0.34;linear=0.34;yaw=0",5000,4975,25,0.005,0.01,5000,0,11910.8784997,303856.548212,7.79559552841,1.54342984938,9543.67971956,51833.0608251,3.22780199106,1.38503703265,2.46330596583,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,81.7515966305,19.4973473952,0.12600523293,0.258017366519,81.7515966305,19.4973473952,0.12600523293,0.258017366519,0.323278465233,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,103.519944661,33.8672288299,0.165598482336,0.289519977789,103.519944661,33.8672288299,0.165598482336,0.289519977789,0.362981819882,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,41.966900164,5.44305564457,0.0664415642769,0.184489607784,41.966900164,5.44305564457,0.0664415642769,0.184489607784,0.233292794862,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,38.1988833832,2.89658978176,0.0486069378381,0.176514382962,38.1988833832,2.89658978176,0.0486069378381,0.176514382962,0.222668418547,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,42.9185536455,6.0746158623,0.0702474208199,0.18672114955,42.9185536455,6.0746158623,0.0702474208199,0.18672114955,0.235825115812,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,43.9454517963,4.89179370663,0.0631410479557,0.189249475923,43.9454517963,4.89179370663,0.0631410479557,0.189249475923,0.239140070766,5
